gridpoin_ID XDisplacement(m) YDisplacement(m) ZDisplacement(m)
17574 0 0.00107903 -0.000267344 
17575 1.35759e-05 0.0009864 -0.000291509 
17576 1.16387e-05 0.000993266 -0.000296398 
17577 9.17873e-06 0.000998656 -0.000300383 
17578 6.3227e-06 0.00100254 -0.00030335 
17579 3.21894e-06 0.00100486 -0.000305181 
17580 0 0.00100563 -0.000305802 
17581 1.54033e-05 0.000915543 -0.000319621 
17582 1.30538e-05 0.000921082 -0.000323158 
17583 1.02205e-05 0.000925461 -0.000326012 
17584 7.02231e-06 0.00092863 -0.000328121 
17585 3.57504e-06 0.000930539 -0.000329414 
17586 0 0.000931158 -0.000329849 
17587 1.55601e-05 0.000847091 -0.000336191 
17588 1.30806e-05 0.000851521 -0.000338896 
17589 1.01853e-05 0.000855061 -0.000341071 
17590 6.96919e-06 0.000857624 -0.00034266 
17591 3.53895e-06 0.000859153 -0.000343627 
17592 0 0.000859677 -0.000343955 
17593 1.49472e-05 0.000782805 -0.000345041 
17594 1.24759e-05 0.000786376 -0.000347195 
17595 9.66165e-06 0.000789206 -0.000348936 
17596 6.58759e-06 0.000791276 -0.000350213 
17597 3.33841e-06 0.000792535 -0.000350993 
17598 0 0.000792933 -0.000351253 
17599 1.40058e-05 0.000723021 -0.000348375 
17600 1.16137e-05 0.000725918 -0.000350159 
17601 8.95045e-06 0.000728259 -0.000351608 
17602 6.08e-06 0.000729944 -0.000352684 
17603 3.07288e-06 0.000730953 -0.000353342 
17604 0 0.000731299 -0.000353562 
17605 1.29594e-05 0.000667743 -0.000347768 
17606 1.06843e-05 0.000670225 -0.000349289 
17607 8.1951e-06 0.000672189 -0.000350539 
17608 5.54838e-06 0.000673615 -0.000351471 
17609 2.80089e-06 0.000674467 -0.000352044 
17610 0 0.000674742 -0.000352238 
17611 1.19021e-05 0.00061698 -0.000344319 
17612 9.76156e-06 0.000619061 -0.000345637 
17613 7.45427e-06 0.000620753 -0.000346739 
17614 5.03058e-06 0.000621944 -0.000347564 
17615 2.53465e-06 0.000622669 -0.000348073 
17616 0 0.000622902 -0.000348249 
17617 1.09021e-05 0.000570498 -0.000338784 
17618 8.89409e-06 0.000572296 -0.000339964 
17619 6.76414e-06 0.000573702 -0.000340949 
17620 4.55156e-06 0.000574736 -0.000341693 
17621 2.28671e-06 0.000575359 -0.000342152 
17622 0 0.000575574 -0.000342303 
17623 9.98319e-06 0.000527712 -0.000331838 
17624 8.10584e-06 0.000529263 -0.000332897 
17625 6.14045e-06 0.00053047 -0.000333783 
17626 4.12045e-06 0.000531317 -0.000334444 
17627 2.068e-06 0.000531864 -0.000334857 
17628 0 0.000532038 -0.000334988 
17629 9.1428e-06 0.00048832 -0.000323889 
17630 7.38882e-06 0.000489628 -0.000324837 
17631 5.57706e-06 0.000490659 -0.000325644 
17632 3.73244e-06 0.000491413 -0.000326255 
17633 1.87055e-06 0.000491874 -0.000326632 
17634 0 0.00049201 -0.000326762 
17635 8.37795e-06 0.000451938 -0.000315218 
17636 6.73809e-06 0.000453094 -0.000316083 
17637 5.06583e-06 0.000453982 -0.000316821 
17638 3.38192e-06 0.000454628 -0.000317382 
17639 1.6928e-06 0.000455001 -0.000317725 
17640 0 0.000455127 -0.000317849 
17641 7.6872e-06 0.000418324 -0.000306177 
17642 6.15299e-06 0.000419292 -0.000306963 
17643 4.60874e-06 0.000420055 -0.000307633 
17644 3.06317e-06 0.000420605 -0.000308162 
17645 1.52922e-06 0.000420895 -0.000308485 
17646 0 0.000420991 -0.000308594 
17647 7.06368e-06 0.00038715 -0.000296978 
17648 5.6269e-06 0.000387981 -0.000297697 
17649 4.1949e-06 0.000388635 -0.00029832 
17650 2.78123e-06 0.000389111 -0.000298796 
17651 1.38428e-06 0.000389393 -0.00029911 
17652 0 0.00038945 -0.000299223 
17653 6.50564e-06 0.000358157 -0.000287723 
17654 5.15695e-06 0.000358878 -0.000288389 
17655 3.82881e-06 0.000359446 -0.000288975 
17656 2.52837e-06 0.000359829 -0.000289442 
17657 1.25531e-06 0.000360077 -0.000289735 
17658 0 0.000360153 -0.000289831 
17659 6.00415e-06 0.000331101 -0.000278506 
17660 4.73127e-06 0.000331721 -0.000279138 
17661 3.49529e-06 0.000332219 -0.00027969 
17662 2.30141e-06 0.000332565 -0.000280115 
17663 1.14174e-06 0.000332785 -0.000280389 
17664 0 0.000332857 -0.000280491 
17665 5.55054e-06 0.000305778 -0.000269565 
17666 4.35457e-06 0.000306312 -0.000270158 
17667 3.20282e-06 0.000306738 -0.000270688 
17668 2.10132e-06 0.000307058 -0.000271105 
17669 1.03904e-06 0.000307243 -0.000271358 
17670 0 0.000307286 -0.000271438 
17671 5.13784e-06 0.000282024 -0.000260904 
17672 4.00836e-06 0.000282493 -0.000261458 
17673 2.93312e-06 0.000282851 -0.000261958 
17674 1.91479e-06 0.000283098 -0.000262351 
17675 9.44676e-07 0.000283255 -0.000262608 
17676 0 0.000283328 -0.000262701 
17677 4.76643e-06 0.000259699 -0.000252593 
17678 3.6969e-06 0.000260111 -0.000253123 
17679 2.69125e-06 0.000260437 -0.000253602 
17680 1.75024e-06 0.000260671 -0.000253984 
17681 8.60992e-07 0.000260806 -0.000254227 
17682 0 0.000260851 -0.000254301 
17683 4.43289e-06 0.000238663 -0.000244646 
17684 3.41525e-06 0.000239002 -0.000245157 
17685 2.472e-06 0.000239269 -0.000245621 
17686 1.60222e-06 0.000239449 -0.000245986 
17687 7.85906e-07 0.00023957 -0.000246224 
17688 0 0.000239587 -0.000246304 
17689 4.12636e-06 0.000218724 -0.000237141 
17690 3.15766e-06 0.000219025 -0.000237627 
17691 2.27345e-06 0.000219267 -0.000238064 
17692 1.46678e-06 0.000219434 -0.000238408 
17693 7.17803e-07 0.00021953 -0.000238631 
17694 0 0.000219573 -0.000238707 
17695 3.85396e-06 0.000199877 -0.00023011 
17696 2.93181e-06 0.000200135 -0.000230585 
17697 2.09735e-06 0.000200332 -0.000231019 
17698 1.34589e-06 0.000200467 -0.000231359 
17699 6.57023e-07 0.000200564 -0.000231571 
17700 0 0.000200578 -0.000231648 
17701 3.61121e-06 0.000181984 -0.000223555 
17702 2.72888e-06 0.00018219 -0.000224019 
17703 1.93861e-06 0.000182369 -0.000224447 
17704 1.23586e-06 0.000182484 -0.000224787 
17705 5.99839e-07 0.000182555 -0.000225 
17706 0 0.000182564 -0.00022508 
17707 3.39519e-06 0.000164946 -0.000217463 
17708 2.54554e-06 0.000165135 -0.000217915 
17709 1.79617e-06 0.000165281 -0.000218334 
17710 1.13899e-06 0.000165387 -0.000218673 
17711 5.50417e-07 0.000165446 -0.000218899 
17712 0 0.00016546 -0.000218974 
17713 3.19946e-06 0.000148621 -0.000211856 
17714 2.38398e-06 0.000148771 -0.000212301 
17715 1.671e-06 0.000148904 -0.000212714 
17716 1.05309e-06 0.000148996 -0.000213048 
17717 5.07429e-07 0.000149061 -0.000213258 
17718 0 0.00014908 -0.000213322 
17719 3.02248e-06 0.000133004 -0.000206737 
17720 2.23699e-06 0.000133127 -0.000207184 
17721 1.55818e-06 0.000133231 -0.000207595 
17722 9.76948e-07 0.000133313 -0.000207921 
17723 4.68903e-07 0.000133357 -0.000208132 
17724 0 0.000133359 -0.00020821 
17725 2.8676e-06 0.000118026 -0.000202055 
17726 2.1067e-06 0.000118135 -0.000202497 
17727 1.45807e-06 0.000118211 -0.000202902 
17728 9.09301e-07 0.00011827 -0.000203225 
17729 4.34132e-07 0.00011831 -0.000203433 
17730 0 0.00011832 -0.000203498 
17731 2.73528e-06 0.000103584 -0.000197865 
17732 1.99532e-06 0.000103674 -0.000198299 
17733 1.37074e-06 0.000103731 -0.000198697 
17734 8.49423e-07 0.000103787 -0.000199013 
17735 4.04765e-07 0.000103813 -0.000199219 
17736 0 0.000103824 -0.000199294 
17737 2.62082e-06 8.9618e-05 -0.000194206 
17738 1.89925e-06 8.96947e-05 -0.000194643 
17739 1.29548e-06 8.97479e-05 -0.000195048 
17740 7.98005e-07 8.97788e-05 -0.000195369 
17741 3.78206e-07 8.9798e-05 -0.000195565 
17742 0 8.98e-05 -0.000195632 
17743 2.52389e-06 7.60723e-05 -0.000191106 
17744 1.8181e-06 7.61283e-05 -0.000191542 
17745 1.23151e-06 7.61668e-05 -0.000191945 
17746 7.55227e-07 7.61915e-05 -0.000192265 
17747 3.5564e-07 7.61945e-05 -0.000192484 
17748 0 7.61931e-05 -0.000192556 
17749 2.44032e-06 6.28591e-05 -0.000188423 
17750 1.75055e-06 6.29045e-05 -0.000188857 
17751 1.18031e-06 6.29403e-05 -0.000189263 
17752 7.17732e-07 6.29617e-05 -0.000189589 
17753 3.37142e-07 6.29751e-05 -0.000189787 
17754 0 6.29735e-05 -0.000189862 
17755 2.37288e-06 4.99361e-05 -0.000186239 
17756 1.69193e-06 4.99681e-05 -0.000186672 
17757 1.13543e-06 4.99889e-05 -0.00018707 
17758 6.88138e-07 5.00106e-05 -0.00018739 
17759 3.22074e-07 5.00284e-05 -0.000187609 
17760 0 5.00343e-05 -0.000187684 
17761 2.32138e-06 3.72583e-05 -0.000184543 
17762 1.64863e-06 3.72821e-05 -0.00018498 
17763 1.10215e-06 3.72999e-05 -0.000185386 
17764 6.65949e-07 3.73088e-05 -0.000185707 
17765 3.11038e-07 3.73179e-05 -0.00018591 
17766 0 3.73242e-05 -0.000185981 
17767 2.28362e-06 2.47438e-05 -0.000183285 
17768 1.61804e-06 2.47617e-05 -0.000183718 
17769 1.0763e-06 2.47745e-05 -0.000184122 
17770 6.48203e-07 2.47824e-05 -0.000184443 
17771 3.02635e-07 2.47871e-05 -0.000184657 
17772 0 2.47878e-05 -0.000184731 
17773 2.25638e-06 1.2338e-05 -0.000182482 
17774 1.59462e-06 1.23461e-05 -0.000182912 
17775 1.05884e-06 1.23511e-05 -0.000183308 
17776 6.36156e-07 1.23544e-05 -0.000183622 
17777 2.97297e-07 1.23571e-05 -0.000183814 
17778 0 1.23581e-05 -0.000183878 
17779 2.24519e-06 0 -0.000182202 
17780 1.58494e-06 0 -0.000182628 
17781 1.05292e-06 0 -0.000183014 
17782 6.34246e-07 0 -0.000183323 
17783 2.95672e-07 0 -0.000183531 
17784 0 0 -0.000183606 
17785 0 0 0 
17786 0 0 0 
17787 0 0 0 
17788 0 0 0 
17789 0 0 0 
17790 0 0 0 
17791 0 0 0 
17792 0 0 0 
17793 0 0 0 
17794 0 0 0 
17795 0 0 0 
17796 0 0 0 
17797 0 0 0 
17798 0 0 0 
17799 0 0 0 
17800 0 0 0 
17801 0 0 0 
17802 0 0 0 
17803 0 0 0 
17804 0 0 0 
17805 0 0 0 
17806 0 0 0 
17807 0 0 0 
17808 0 0 0 
17809 -0.000683996 -0.015255 0.00632693 
17810 -0.000361152 -0.0183226 0.00310852 
17811 -0.000454452 -0.0190894 0.00154365 
17812 -0.000516336 -0.0190525 0.000238489 
17813 -0.000849452 -0.00723328 0.00640754 
17814 -0.000732577 -0.0117217 0.00377473 
17815 -0.000649022 -0.0134308 0.00130246 
17816 -0.000673144 -0.0138358 -0.000222516 
17817 -0.00130253 -0.0031999 0.00430782 
17818 -0.00124655 -0.00538127 0.00331299 
17819 -0.00112671 -0.00750976 0.00154008 
17820 -0.00102842 -0.00859411 -7.98813e-05 
17821 -0.00155645 -0.000752874 0.00242386 
17822 -0.00163765 -0.00143364 0.00180629 
17823 -0.00163456 -0.00236699 0.0010097 
17824 -0.00151797 -0.00334059 -3.5625e-05 
17825 -0.00119857 0.000346353 0.00113203 
17826 -0.00124896 0.000264385 0.000776315 
17827 -0.00127737 4.46754e-05 0.000308415 
17828 -0.00126973 -0.000276916 -0.000232698 
17829 -0.000749284 0.000770486 0.00046765 
17830 -0.000752481 0.000828457 0.000196994 
17831 -0.000750859 0.000840346 -7.78776e-05 
17832 -0.000736531 0.000791017 -0.000392807 
17833 -0.000397504 0.000892063 0.000123476 
17834 -0.000380566 0.000966919 -4.5381e-05 
17835 -0.000363754 0.00101229 -0.000217719 
17836 -0.000345031 0.00102572 -0.000388411 
17837 -0.000187447 0.000939234 -6.92181e-05 
17838 -0.000166437 0.00100637 -0.000179569 
17839 -0.000149457 0.00105142 -0.000282915 
17840 -0.000134937 0.00107306 -0.000381842 
17841 -6.89162e-05 0.000943397 -0.000179984 
17842 -5.26551e-05 0.000998369 -0.000252754 
17843 -4.07633e-05 0.00103664 -0.000319592 
17844 -3.30991e-05 0.00105818 -0.000380852 
17845 -2.36163e-06 0.000922162 -0.000246637 
17846 8.65321e-06 0.000965012 -0.0002968 
17847 1.53178e-05 0.000996068 -0.000341746 
17848 1.77912e-05 0.00101511 -0.000382513 
17849 3.50236e-05 0.000885558 -0.000288499 
17850 4.16201e-05 0.000918843 -0.000323809 
17851 4.43073e-05 0.000943858 -0.000355608 
17852 4.31992e-05 0.000960271 -0.00038426 
17853 5.5454e-05 0.000839554 -0.000314718 
17854 5.87904e-05 0.000866729 -0.000340406 
17855 5.86509e-05 0.000887343 -0.000363694 
17856 5.52483e-05 0.000901482 -0.000384731 
17857 6.58495e-05 0.000790381 -0.000330691 
17858 6.68904e-05 0.000812963 -0.000349846 
17859 6.4856e-05 0.000830277 -0.000367389 
17860 5.9982e-05 0.000842563 -0.000383344 
17861 7.03285e-05 0.00074101 -0.000339347 
17862 6.97353e-05 0.000759942 -0.00035401 
17863 6.64356e-05 0.000774659 -0.000367542 
17864 6.06733e-05 0.000785354 -0.000379933 
17865 7.12807e-05 0.000692899 -0.0003428 
17866 6.95471e-05 0.000708925 -0.000354213 
17867 6.54124e-05 0.00072154 -0.000364902 
17868 5.91553e-05 0.000730909 -0.00037477 
17869 7.01703e-05 0.00064684 -0.000342488 
17870 6.76278e-05 0.000660483 -0.000351516 
17871 6.29835e-05 0.00067133 -0.000360041 
17872 5.64829e-05 0.000679548 -0.000367964 
17873 6.79038e-05 0.000603207 -0.000339294 
17874 6.47927e-05 0.000614865 -0.000346513 
17875 5.98207e-05 0.000624167 -0.000353462 
17876 5.32607e-05 0.000631227 -0.000359955 
17877 6.5036e-05 0.000562145 -0.000334047 
17878 6.15053e-05 0.000572145 -0.000339862 
17879 5.63464e-05 0.000580163 -0.000345529 
17880 4.98318e-05 0.000586231 -0.000350899 
17881 6.18797e-05 0.000523605 -0.000327252 
17882 5.80626e-05 0.000532233 -0.000331963 
17883 5.28125e-05 0.000539137 -0.000336635 
17884 4.64016e-05 0.000544389 -0.000341138 
17885 5.8636e-05 0.000487559 -0.000319411 
17886 5.4618e-05 0.000494985 -0.000323203 
17887 4.93475e-05 0.00050094 -0.000327048 
17888 4.30732e-05 0.000505486 -0.000330809 
17889 5.54411e-05 0.000453784 -0.00031079 
17890 5.12767e-05 0.000460204 -0.000313842 
17891 4.60211e-05 0.000465361 -0.000317028 
17892 3.99248e-05 0.000469283 -0.000320178 
17893 5.23777e-05 0.000422138 -0.000301665 
17894 4.81249e-05 0.000427736 -0.0003041 
17895 4.28967e-05 0.000432176 -0.000306757 
17896 3.6962e-05 0.000435537 -0.000309415 
17897 4.94673e-05 0.00039248 -0.000292331 
17898 4.51538e-05 0.000397337 -0.000294241 
17899 3.99763e-05 0.000401198 -0.000296395 
17900 3.42232e-05 0.000404091 -0.000298613 
17901 4.67476e-05 0.000364658 -0.000282893 
17902 4.23768e-05 0.000368873 -0.000284359 
17903 3.72715e-05 0.000372203 -0.000286111 
17904 3.16901e-05 0.000374679 -0.000287976 
17905 4.4213e-05 0.000338522 -0.000273461 
17906 3.98308e-05 0.000342157 -0.000274578 
17907 3.48023e-05 0.000345027 -0.00027601 
17908 2.93759e-05 0.000347166 -0.000277591 
17909 4.18644e-05 0.000313895 -0.000264203 
17910 3.74781e-05 0.000317061 -0.000265021 
17911 3.25236e-05 0.000319522 -0.00026616 
17912 2.72652e-05 0.000321332 -0.000267478 
17913 3.97014e-05 0.00029068 -0.000255197 
17914 3.532e-05 0.000293401 -0.000255733 
17915 3.04416e-05 0.000295514 -0.000256653 
17916 2.53244e-05 0.000297052 -0.000257757 
17917 3.77263e-05 0.000268759 -0.000246497 
17918 3.3353e-05 0.00027111 -0.000246804 
17919 2.85485e-05 0.000272925 -0.000247505 
17920 2.35702e-05 0.000274223 -0.00024842 
17921 3.59189e-05 0.000248017 -0.00023811 
17922 3.15472e-05 0.000250047 -0.000238238 
17923 2.68122e-05 0.000251576 -0.000238795 
17924 2.19661e-05 0.000252665 -0.000239579 
17925 3.42553e-05 0.00022835 -0.000230201 
17926 2.99107e-05 0.000230082 -0.000230187 
17927 2.52436e-05 0.000231394 -0.000230587 
17928 2.05182e-05 0.000232292 -0.000231234 
17929 3.27511e-05 0.000209691 -0.000222698 
17930 2.84269e-05 0.000211168 -0.000222557 
17931 2.38246e-05 0.000212283 -0.000222837 
17932 1.92072e-05 0.000213017 -0.000223371 
17933 3.13832e-05 0.000191913 -0.000215621 
17934 2.70791e-05 0.000193181 -0.000215378 
17935 2.25425e-05 0.000194109 -0.000215588 
17936 1.80355e-05 0.000194701 -0.000216051 
17937 3.0154e-05 0.000174955 -0.000209051 
17938 2.58635e-05 0.000176039 -0.00020873 
17939 2.13816e-05 0.000176814 -0.000208854 
17940 1.69676e-05 0.000177288 -0.000209256 
17941 2.90398e-05 0.000158756 -0.00020296 
17942 2.47664e-05 0.000159656 -0.000202569 
17943 2.03504e-05 0.000160302 -0.000202617 
17944 1.60061e-05 0.000160673 -0.000202962 
17945 2.80508e-05 0.000143233 -0.000197322 
17946 2.38022e-05 0.000143997 -0.000196885 
17947 1.94204e-05 0.000144527 -0.00019691 
17948 1.51584e-05 0.000144815 -0.000197229 
17949 2.71672e-05 0.000128321 -0.000192191 
17950 2.2928e-05 0.000128967 -0.000191716 
17951 1.85942e-05 0.000129393 -0.000191722 
17952 1.44009e-05 0.000129615 -0.000192013 
17953 2.63823e-05 0.000113984 -0.00018753 
17954 2.21651e-05 0.00011451 -0.000187047 
17955 1.7867e-05 0.00011485 -0.000187027 
17956 1.37367e-05 0.000114999 -0.000187319 
17957 2.56931e-05 0.000100123 -0.000183416 
17958 2.14888e-05 0.000100562 -0.000182905 
17959 1.72269e-05 0.00010082 -0.000182854 
17960 1.31574e-05 0.000100928 -0.000183114 
17961 2.50922e-05 8.66849e-05 -0.000179782 
17962 2.09041e-05 8.70355e-05 -0.000179239 
17963 1.66788e-05 8.72437e-05 -0.000179196 
17964 1.26569e-05 8.73227e-05 -0.000179458 
17965 2.4583e-05 7.36062e-05 -0.000176642 
17966 2.04091e-05 7.38925e-05 -0.00017611 
17967 1.62124e-05 7.40536e-05 -0.000176038 
17968 1.22287e-05 7.41094e-05 -0.000176291 
17969 2.41608e-05 6.08666e-05 -0.000174007 
17970 1.99997e-05 6.10835e-05 -0.000173439 
17971 1.58235e-05 6.1204e-05 -0.000173383 
17972 1.18762e-05 6.12373e-05 -0.000173638 
17973 2.38197e-05 4.8374e-05 -0.000171816 
17974 1.96682e-05 4.85443e-05 -0.000171261 
17975 1.55121e-05 4.86409e-05 -0.000171181 
17976 1.15931e-05 4.86557e-05 -0.000171423 
17977 2.35559e-05 3.61015e-05 -0.000170133 
17978 1.94131e-05 3.62238e-05 -0.000169563 
17979 1.52744e-05 3.62812e-05 -0.00016949 
17980 1.13737e-05 3.6288e-05 -0.000169747 
17981 2.33708e-05 2.39769e-05 -0.000168924 
17982 1.92316e-05 2.40484e-05 -0.000168371 
17983 1.5102e-05 2.40872e-05 -0.000168297 
17984 1.12204e-05 2.40937e-05 -0.000168544 
17985 2.32572e-05 1.19602e-05 -0.000168202 
17986 1.91193e-05 1.19983e-05 -0.00016764 
17987 1.49969e-05 1.2015e-05 -0.000167559 
17988 1.11274e-05 1.20123e-05 -0.000167814 
17989 2.32196e-05 0 -0.000167938 
17990 1.90849e-05 0 -0.000167374 
17991 1.49647e-05 0 -0.000167315 
17992 1.10987e-05 0 -0.000167561 
17993 0 0 0 
17994 0 0 0 
17995 0 0 0 
17996 0 0 0 
17997 0 0 0 
17998 0 0 0 
17999 0 0 0 
18000 0 0 0 
18001 0 0 0 
18002 0 0 0 
18003 0 0 0 
18004 0 0 0 
18005 0 0 0 
18006 0 0 0 
18007 0 0 0 
18008 0 0 0 
18009 0 0 0 
18010 0 0 0 
18011 0 0 0 
18012 0 0 0 
18013 0 0 0 
18014 0 0 0 
18015 0 0 0 
18016 0 0 0 
18017 -0.000499302 -0.0136791 0.00819193 
18018 -0.000274327 -0.0172453 0.00556881 
18019 -0.000260614 -0.0190207 0.00393172 
18020 -0.000324404 -0.0199329 0.00279327 
18021 -0.000542882 -0.00640068 0.00753538 
18022 -0.000481077 -0.0103017 0.00584419 
18023 -0.000336842 -0.0127952 0.00391421 
18024 -0.000277152 -0.0141323 0.00239554 
18025 -0.000627106 -0.00332446 0.00555954 
18026 -0.000580938 -0.00484799 0.0050722 
18027 -0.000463749 -0.00678217 0.00399693 
18028 -0.000236265 -0.00827171 0.00273498 
18029 -0.00108381 -0.00130256 0.00365228 
18030 -0.00102287 -0.00193556 0.00320202 
18031 -0.000918243 -0.00268137 0.00270273 
18032 -0.000737401 -0.00353505 0.00205633 
18033 -0.00102885 6.09455e-05 0.00186588 
18034 -0.00105178 -7.1233e-05 0.00161212 
18035 -0.00103618 -0.000302251 0.00126084 
18036 -0.000979188 -0.00058769 0.000892806 
18037 -0.000677075 0.000718336 0.000870893 
18038 -0.000680837 0.000745823 0.000644331 
18039 -0.000676065 0.00075819 0.000422023 
18040 -0.00064652 0.000731618 0.000179372 
18041 -0.000362874 0.000938451 0.000340362 
18042 -0.000351185 0.00100764 0.00019916 
18043 -0.000335202 0.00106363 5.03637e-05 
18044 -0.000313712 0.00110561 -8.97293e-05 
18045 -0.000166409 0.00101083 5.27845e-05 
18046 -0.000151207 0.00107474 -4.12394e-05 
18047 -0.000136781 0.00113015 -0.000127843 
18048 -0.00012224 0.00117187 -0.000209523 
18049 -6.03685e-05 0.00101909 -0.000107676 
18050 -4.90191e-05 0.00107092 -0.000168052 
18051 -3.9396e-05 0.00111557 -0.000223496 
18052 -3.20896e-05 0.00115029 -0.000272915 
18053 -2.50714e-06 0.000992545 -0.000201584 
18054 4.8532e-06 0.00103251 -0.000242489 
18055 9.81088e-06 0.00106704 -0.000278899 
18056 1.2273e-05 0.00109427 -0.00031114 
18057 2.87973e-05 0.000947839 -0.000259808 
18058 3.29421e-05 0.000978581 -0.000288015 
18059 3.4757e-05 0.00100513 -0.000313265 
18060 3.41043e-05 0.00102651 -0.000335433 
18061 4.52287e-05 0.000893626 -0.000296445 
18062 4.71123e-05 0.000918303 -0.000316562 
18063 4.68176e-05 0.000939315 -0.000334685 
18064 4.42869e-05 0.000956359 -0.000350677 
18065 5.3318e-05 0.000836816 -0.000319222 
18066 5.36296e-05 0.000856963 -0.000334027 
18067 5.18966e-05 0.000873943 -0.000347417 
18068 4.81681e-05 0.00088778 -0.000359309 
18069 5.65276e-05 0.000780562 -0.0003326 
18070 5.57503e-05 0.000797188 -0.000343728 
18071 5.30814e-05 0.000811201 -0.000353876 
18072 4.86485e-05 0.000822637 -0.000362981 
18073 5.68826e-05 0.000726479 -0.000339299 
18074 5.53578e-05 0.000740349 -0.000347889 
18075 5.21193e-05 0.000752048 -0.000355777 
18076 4.73274e-05 0.000761621 -0.000362908 
18077 5.56579e-05 0.000675381 -0.000341315 
18078 5.36124e-05 0.000687054 -0.00034803 
18079 5.00315e-05 0.000696916 -0.00035426 
18080 4.50895e-05 0.000704996 -0.000359936 
18081 5.35668e-05 0.000627536 -0.000339813 
18082 5.11739e-05 0.000637414 -0.000345142 
18083 4.74046e-05 0.000645793 -0.000350142 
18084 4.24538e-05 0.000652625 -0.000354744 
18085 5.10627e-05 0.000582933 -0.000335777 
18086 4.84383e-05 0.000591362 -0.00034005 
18087 4.45824e-05 0.000598515 -0.000344123 
18088 3.96956e-05 0.00060437 -0.000347887 
18089 4.84091e-05 0.000541455 -0.000329943 
18090 4.56272e-05 0.000548657 -0.000333393 
18091 4.17375e-05 0.000554801 -0.000336688 
18092 3.69633e-05 0.000559797 -0.000339784 
18093 4.57305e-05 0.000502919 -0.000322792 
18094 4.28453e-05 0.000509114 -0.000325522 
18095 3.89775e-05 0.000514369 -0.000328229 
18096 3.43392e-05 0.000518685 -0.000330794 
18097 4.31253e-05 0.00046705 -0.000314729 
18098 4.01736e-05 0.000472398 -0.000316918 
18099 3.63481e-05 0.000476932 -0.000319096 
18100 3.18542e-05 0.000480625 -0.000321202 
18101 4.06545e-05 0.000433679 -0.000305996 
18102 3.76632e-05 0.000438281 -0.000307749 
18103 3.38974e-05 0.000442198 -0.000309521 
18104 2.95551e-05 0.000445404 -0.000311251 
18105 3.83345e-05 0.000402528 -0.000296972 
18106 3.53298e-05 0.000406549 -0.000298322 
18107 3.16267e-05 0.00040992 -0.000299739 
18108 2.74316e-05 0.000412661 -0.000301167 
