zone_ID Sig1(MPa) Sig2(MPa) Sig3(MPa) _Sxx(MPa) _Syy(MPa) _Szz(MPa) _State
12827 -258597 -510192 -513303 -513298 -258598 -510196 0
12828 -264740 -523488 -526291 -526072 -264741 -523706 0
12829 -261746 -517188 -520177 -519973 -261746 -517392 0
12830 -259681 -512807 -515898 -515760 -259682 -512944 0
12831 -258599 -510447 -513578 -513521 -258600 -510503 0
12832 -258513 -510138 -513272 -513267 -258514 -510142 0
12833 -264692 -523452 -526270 -526044 -264692 -523677 0
12834 -261689 -517147 -520153 -519944 -261690 -517354 0
12835 -259622 -512765 -515875 -515734 -259622 -512905 0
12836 -258536 -510404 -513554 -513496 -258536 -510462 0
12837 -258451 -510101 -513251 -513246 -258451 -510105 0
12838 -264653 -523423 -526253 -526023 -264653 -523652 0
12839 -261650 -517119 -520137 -519925 -261650 -517330 0
12840 -259580 -512737 -515859 -515716 -259580 -512879 0
12841 -258491 -510376 -513539 -513480 -258491 -510436 0
12842 -258401 -510071 -513233 -513228 -258401 -510075 0
12843 -264628 -523407 -526243 -526011 -264628 -523639 0
12844 -261620 -517104 -520126 -519912 -261620 -517319 0
12845 -259546 -512722 -515848 -515703 -259546 -512867 0
12846 -258456 -510359 -513528 -513469 -258456 -510419 0
12847 -258367 -510053 -513222 -513217 -258367 -510058 0
12848 -264616 -523397 -526237 -526004 -264616 -523630 0
12849 -261608 -517097 -520122 -519906 -261608 -517312 0
12850 -259533 -512711 -515842 -515697 -259533 -512856 0
12851 -258442 -510348 -513522 -513462 -258442 -510407 0
12852 -258351 -510040 -513215 -513210 -258351 -510046 0
12853 -281617 -416886 -627489 -546129 -281777 -498087 0
12854 -269942 -389059 -613292 -554147 -270128 -448019 0
12855 -259246 -365452 -607286 -567402 -259440 -405143 0
12856 -248102 -344117 -611960 -592202 -248283 -363694 0
12857 -248653 -335587 -624694 -621942 -248781 -338211 0
12858 -280252 -421336 -627852 -546454 -281602 -501383 0
12859 -268720 -393329 -614173 -554792 -270299 -451130 0
12860 -258454 -369685 -608222 -568665 -260131 -407564 0
12861 -249092 -349394 -612689 -593545 -250624 -367006 0
12862 -249333 -340586 -624118 -621494 -250428 -342115 0
12863 -277601 -429100 -628093 -546742 -280892 -507160 0
12864 -266278 -400857 -615437 -555641 -270229 -456703 0
12865 -256728 -376976 -609480 -570434 -260960 -411790 0
12866 -249727 -357386 -612929 -594698 -253571 -371773 0
12867 -250473 -348009 -622731 -620305 -253327 -347581 0
12868 -275559 -440160 -628614 -547660 -281202 -515471 0
12869 -264307 -411724 -617268 -557023 -271305 -464971 0
12870 -255347 -387170 -611088 -572437 -263061 -418107 0
12871 -250582 -367460 -612772 -595405 -257878 -377532 0
12872 -251311 -356327 -618409 -616184 -257302 -352562 0
12873 -272266 -453489 -628280 -548594 -280411 -525030 0
12874 -260928 -425567 -618258 -557970 -271551 -475232 0
12875 -252240 -400849 -612038 -573722 -264663 -426742 0
12876 -249021 -380671 -611030 -594368 -261718 -384636 0
12877 -250141 -368392 -613639 -611584 -261932 -358656 0
12878 -269846 -470858 -628044 -551371 -280459 -536918 0
12879 -256994 -444717 -618712 -559658 -271580 -489185 0
12880 -248190 -421427 -611234 -573964 -266196 -440690 0
12881 -244931 -402139 -607225 -591337 -264947 -398012 0
12882 -245061 -389976 -607406 -605470 -265648 -371325 0
12883 -266391 -490986 -626706 -555266 -278694 -550123 0
12884 -253734 -468805 -617981 -562120 -270987 -507413 0
12885 -245011 -448966 -609803 -574447 -266990 -462344 0
12886 -239945 -432183 -603773 -588694 -265706 -421500 0
12887 -238171 -421540 -601517 -599676 -266091 -395460 1
12888 -263561 -512082 -624576 -560295 -275867 -564057 0
12889 -251685 -494801 -617249 -565927 -269101 -528707 0
12890 -242966 -479520 -609973 -576949 -265610 -489900 0
12891 -236400 -466636 -604191 -589975 -263709 -453543 0
12892 -233263 -458752 -601597 -599855 -263608 -430148 0
12893 -262977 -532627 -622373 -566471 -273863 -577643 0
12894 -251640 -520170 -616505 -570810 -267158 -550347 0
12895 -242855 -509767 -610124 -580112 -263308 -519326 0
12896 -236265 -501510 -604274 -591201 -261265 -489583 0
12897 -232705 -496758 -601385 -599768 -260787 -470292 0
12898 -262921 -550170 -619475 -572265 -271520 -588780 0
12899 -252922 -542173 -614456 -575189 -265208 -569154 0
12900 -244492 -536640 -609257 -582881 -260851 -546657 0
12901 -238411 -533305 -604114 -592390 -258564 -524876 0
12902 -235301 -532294 -601479 -599997 -258042 -511034 0
12903 -264560 -564370 -616547 -577593 -270668 -597217 0
12904 -255501 -559522 -611757 -578739 -264163 -583879 0
12905 -247653 -557734 -607074 -584131 -259187 -569143 0
12906 -241818 -558572 -602367 -591685 -256095 -554978 0
12907 -238817 -560974 -599649 -598239 -254969 -546232 0
12908 -267118 -574625 -613457 -581693 -271051 -602457 0
12909 -259170 -571570 -609032 -581220 -264607 -593946 0
12910 -252267 -571855 -604824 -584227 -259381 -585339 0
12911 -247095 -575411 -600194 -589427 -255811 -577461 0
12912 -244513 -581202 -596182 -594469 -254311 -573117 0
12913 -270482 -581277 -610549 -584525 -272779 -605004 0
12914 -263719 -578649 -606634 -582655 -266771 -599577 0
12915 -257998 -579157 -603434 -583681 -261856 -595052 0
12916 -253808 -582841 -600143 -586837 -258410 -591545 0
12917 -251893 -589198 -596696 -590497 -256967 -590323 0
12918 -274225 -584954 -607789 -586154 -275444 -605369 0
12919 -268576 -581823 -604380 -583105 -270114 -601558 0
12920 -264003 -581290 -602295 -582524 -265856 -599208 0
12921 -260849 -583133 -601077 -583975 -262969 -598116 0
12922 -259645 -586282 -601067 -586430 -261911 -598653 0
12923 -277928 -586492 -605052 -586789 -278515 -604168 0
12924 -273208 -582498 -601897 -582750 -273902 -600950 0
12925 -269608 -580696 -600455 -580900 -270392 -599468 0
12926 -267347 -580894 -600366 -581014 -268192 -599402 0
12927 -266741 -582495 -601558 -582513 -267607 -600676 0
12928 -281319 -586687 -602251 -586693 -281570 -601994 0
12929 -277319 -581857 -599025 -581844 -277591 -598765 0
12930 -274472 -579035 -597660 -579023 -274753 -597392 0
12931 -272894 -578158 -597821 -578152 -273172 -597548 0
12932 -272726 -578955 -599240 -578954 -272991 -598975 0
12933 -284261 -586135 -599389 -586114 -284353 -599319 0
12934 -280798 -580642 -595862 -580632 -280885 -595784 0
12935 -278494 -577092 -594218 -577093 -278571 -594140 0
12936 -277389 -575524 -594176 -575527 -277455 -594108 0
12937 -277517 -575852 -595466 -575852 -277571 -595411 0
12938 -286712 -585215 -596528 -585250 -286738 -596467 0
12939 -283623 -579230 -592571 -579284 -283643 -592497 0
12940 -281685 -575183 -590501 -575234 -281697 -590438 0
12941 -280888 -573172 -590101 -573200 -280894 -590066 0
12942 -281192 -573209 -591147 -573213 -281194 -591140 0
12943 -288688 -584153 -593753 -584248 -288695 -593650 0
12944 -285840 -577814 -589337 -577923 -285844 -589224 0
12945 -284131 -573434 -586811 -573522 -284133 -586720 0
12946 -283511 -571135 -586022 -571181 -283514 -585974 0
12947 -283905 -570991 -586817 -570998 -283909 -586806 0
12948 -290228 -583069 -591128 -583205 -290235 -590985 0
12949 -287528 -576484 -586277 -576623 -287536 -586130 0
12950 -285941 -571879 -583324 -571985 -285950 -583208 0
12951 -285405 -569397 -582180 -569451 -285418 -582113 0
12952 -285837 -569144 -582754 -569153 -285854 -582728 0
12953 -291398 -582027 -588696 -582182 -291410 -588528 0
12954 -288766 -575272 -583457 -575419 -288781 -583294 0
12955 -287228 -570520 -580130 -570628 -287247 -580003 0
12956 -286720 -567927 -578687 -567980 -286743 -578611 0
12957 -287149 -567605 -579068 -567614 -287176 -579032 0
12958 -292243 -581054 -586478 -581211 -292261 -586302 0
12959 -289635 -574187 -580903 -574327 -289657 -580741 0
12960 -288098 -569342 -577264 -569442 -288124 -577139 0
12961 -287582 -566685 -575576 -566734 -287611 -575498 0
12962 -287987 -566322 -575797 -566331 -288018 -575756 0
12963 -292835 -580170 -584483 -580317 -292857 -584313 0
12964 -290209 -573227 -578626 -573351 -290235 -578476 0
12965 -288639 -568325 -574730 -568412 -288668 -574615 0
12966 -288085 -565631 -572846 -565674 -288115 -572773 0
12967 -288455 -565251 -572947 -565259 -288488 -572907 0
12968 -293205 -579369 -582704 -579499 -293229 -582550 0
12969 -290542 -572379 -576612 -572484 -290569 -576480 0
12970 -288922 -567444 -572502 -567516 -288951 -572401 0
12971 -288315 -564732 -570455 -564767 -288344 -570390 0
12972 -288642 -564342 -570457 -564349 -288673 -570419 0
12973 -293411 -578656 -581128 -578764 -293436 -580995 0
12974 -290691 -571632 -574833 -571715 -290718 -574723 0
12975 -289016 -566684 -570557 -566741 -289043 -570473 0
12976 -288348 -563967 -568382 -563995 -288376 -568327 0
12977 -288630 -563575 -568314 -563582 -288657 -568280 0
12978 -293482 -578020 -579742 -578106 -293507 -579632 0
12979 -290707 -570982 -573286 -571044 -290732 -573199 0
12980 -288961 -566028 -568874 -566070 -288986 -568808 0
12981 -288232 -563312 -566591 -563333 -288257 -566545 0
12982 -288474 -562924 -566469 -562930 -288498 -566440 0
12983 -293452 -577455 -578529 -577521 -293475 -578441 0
12984 -290611 -570411 -571936 -570453 -290634 -571871 0
12985 -288802 -565460 -567413 -565487 -288825 -567364 0
12986 -288017 -562753 -565048 -562768 -288038 -565012 0
12987 -288217 -562366 -564879 -562371 -288237 -564853 0
12988 -293343 -576949 -577467 -576999 -293364 -577396 0
12989 -290440 -569912 -570761 -569935 -290460 -570718 0
12990 -288572 -564970 -566152 -564984 -288592 -566118 0
12991 -287731 -562269 -563717 -562279 -287749 -563688 0
12992 -287893 -561889 -563518 -561894 -287910 -563496 0
12993 -293172 -576445 -576596 -576536 -293191 -576486 0
12994 -290207 -569472 -569740 -569477 -290225 -569717 0
12995 -288281 -564539 -565058 -564542 -288297 -565038 0
12996 -287392 -561851 -562577 -561856 -287407 -562557 0
12997 -287519 -561476 -562348 -561481 -287534 -562329 0
12998 -292967 -575695 -576145 -576129 -292983 -575694 0
12999 -289945 -568854 -569093 -569079 -289961 -568853 0
13000 -287960 -564115 -564165 -564157 -287974 -564109 0
13001 -287025 -561487 -561601 -561490 -287038 -561586 0
13002 -287118 -561115 -561354 -561125 -287130 -561332 0
13003 -292728 -574993 -575797 -575768 -292742 -575007 0
13004 -289658 -568099 -568761 -568733 -289672 -568114 0
13005 -287619 -563311 -563840 -563823 -287631 -563316 0
13006 -286638 -560760 -561172 -561169 -286650 -560752 0
13007 -286707 -560490 -560822 -560819 -286718 -560483 0
13008 -292476 -574382 -575495 -575451 -292488 -574413 0
13009 -289357 -567449 -568471 -568429 -289368 -567480 0
13010 -287271 -562622 -563559 -563533 -287282 -562637 0
13011 -286251 -560044 -560899 -560891 -286261 -560042 0
13012 -286296 -559762 -560552 -560551 -286304 -559754 0
13013 -292212 -573852 -575230 -575172 -292223 -573900 0
13014 -289049 -566884 -568215 -568160 -289059 -566929 0
13015 -286920 -562032 -563314 -563280 -286929 -562058 0
13016 -285865 -559428 -560659 -560649 -285873 -559431 0
13017 -285885 -559130 -560313 -560313 -285893 -559122 0
13018 -291947 -573395 -574998 -574925 -291956 -573459 0
13019 -288745 -566396 -567991 -567924 -288753 -566454 0
13020 -286578 -561521 -563100 -563057 -286585 -561557 0
13021 -285488 -558901 -560450 -560436 -285495 -558908 0
13022 -285488 -558593 -560107 -560107 -285494 -558587 0
13023 -291687 -572999 -574797 -574709 -291695 -573079 0
13024 -288445 -565972 -567795 -567717 -288452 -566043 0
13025 -286244 -561081 -562910 -562861 -286250 -561124 0
13026 -285132 -558455 -560270 -560253 -285138 -558466 0
13027 -285117 -558143 -559932 -559931 -285122 -558138 0
13028 -291425 -572655 -574617 -574516 -291432 -572749 0
13029 -288155 -565609 -567623 -567535 -288161 -565692 0
13030 -285926 -560704 -562746 -562690 -285931 -560755 0
13031 -284792 -558078 -560113 -560094 -284797 -558092 0
13032 -284758 -557764 -559778 -559777 -284762 -557760 0
13033 -291179 -572363 -574462 -574349 -291185 -572471 0
13034 -287877 -565300 -567473 -567375 -287882 -565393 0
13035 -285623 -560385 -562604 -562542 -285628 -560443 0
13036 -284467 -557752 -559974 -559952 -284471 -557770 0
13037 -284423 -557436 -559641 -559641 -284426 -557433 0
13038 -290943 -572112 -574326 -574201 -290948 -572233 0
13039 -287615 -565039 -567344 -567237 -287620 -565142 0
13040 -285338 -560114 -562478 -562411 -285342 -560177 0
13041 -284168 -557478 -559855 -559830 -284171 -557499 0
13042 -284108 -557158 -559522 -559521 -284112 -557156 0
13043 -290722 -571898 -574209 -574073 -290725 -572030 0
13044 -287371 -564816 -567232 -567116 -287375 -564928 0
13045 -285074 -559882 -562369 -562297 -285077 -559951 0
13046 -283887 -557244 -559749 -559722 -283890 -557268 0
13047 -283823 -556927 -559421 -559420 -283826 -556925 0
13048 -290515 -571713 -574109 -573961 -290518 -571858 0
13049 -287144 -564625 -567134 -567009 -287147 -564747 0
13050 -284830 -559695 -562278 -562200 -284832 -559770 0
13051 -283628 -557051 -559658 -559630 -283630 -557077 0
13052 -283553 -556733 -559331 -559330 -283555 -556731 0
13053 -290325 -571554 -574021 -573863 -290327 -571709 0
13054 -286939 -564468 -567052 -566919 -286941 -564598 0
13055 -284609 -559530 -562197 -562115 -284612 -559610 0
13056 -283394 -556883 -559578 -559549 -283396 -556910 0
13057 -283310 -556570 -559253 -559252 -283312 -556569 0
13058 -290149 -571419 -573945 -573777 -290150 -571584 0
13059 -286750 -564330 -566980 -566840 -286752 -564468 0
13060 -284405 -559392 -562126 -562040 -284406 -559476 0
13061 -283177 -556744 -559509 -559479 -283179 -556773 0
13062 -283092 -556429 -559184 -559183 -283093 -556429 0
13063 -289992 -571308 -573881 -573705 -289994 -571482 0
13064 -286577 -564214 -566915 -566770 -286579 -564358 0
13065 -284224 -559280 -562067 -561977 -284225 -559369 0
13066 -282989 -556627 -559452 -559420 -282990 -556658 0
13067 -282893 -556307 -559122 -559121 -282894 -556307 0
13068 -289855 -571215 -573827 -573644 -289856 -571397 0
13069 -286427 -564117 -566862 -566711 -286429 -564267 0
13070 -284064 -559180 -562015 -561922 -284065 -559272 0
13071 -282820 -556524 -559400 -559367 -282821 -556556 0
13072 -282721 -556210 -559072 -559071 -282722 -556211 0
13073 -289733 -571137 -573781 -573592 -289733 -571325 0
13074 -286298 -564039 -566819 -566664 -286299 -564193 0
13075 -283925 -559102 -561973 -561877 -283926 -559198 0
13076 -282670 -556447 -559357 -559322 -282671 -556481 0
13077 -282567 -556134 -559030 -559029 -282567 -556135 0
13078 -289625 -571073 -573743 -573548 -289625 -571268 0
13079 -286181 -563974 -566782 -566622 -286181 -564134 0
13080 -283801 -559039 -561935 -561837 -283801 -559137 0
13081 -282545 -556385 -559322 -559286 -282545 -556420 0
13082 -282438 -556068 -558996 -558994 -282438 -556070 0
13083 -289536 -571020 -573713 -573513 -289536 -571220 0
13084 -286086 -563923 -566751 -566588 -286086 -564086 0
13085 -283701 -558984 -561905 -561804 -283701 -559084 0
13086 -282443 -556334 -559293 -559256 -282443 -556371 0
13087 -282332 -556016 -558968 -558966 -282332 -556018 0
13088 -289467 -570980 -573688 -573484 -289467 -571183 0
13089 -286013 -563881 -566728 -566563 -286013 -564047 0
13090 -283624 -558943 -561883 -561781 -283624 -559045 0
13091 -282359 -556293 -559269 -559232 -282359 -556330 0
13092 -282247 -555974 -558944 -558943 -282247 -555975 0
13093 -289414 -570952 -573671 -573464 -289414 -571159 0
13094 -285954 -563850 -566709 -566541 -285955 -564017 0
13095 -283563 -558913 -561865 -561762 -283563 -559016 0
13096 -282299 -556264 -559254 -559216 -282299 -556302 0
13097 -282184 -555943 -558928 -558926 -282184 -555945 0
13098 -289380 -570935 -573661 -573452 -289380 -571144 0
13099 -285918 -563833 -566699 -566529 -285918 -564003 0
13100 -283522 -558894 -561853 -561749 -283522 -558998 0
13101 -282257 -556246 -559244 -559206 -282257 -556284 0
13102 -282141 -555926 -558917 -558915 -282141 -555928 0
13103 -289362 -570926 -573653 -573444 -289362 -571135 0
13104 -285899 -563825 -566694 -566524 -285899 -563995 0
13105 -283505 -558888 -561849 -561745 -283505 -558993 0
13106 -282237 -556232 -559237 -559199 -282237 -556270 0
13107 -282122 -555914 -558912 -558909 -282122 -555916 0
13108 -273158 -388173 -659066 -585992 -273396 -461009 0
13109 -261989 -378641 -635725 -583355 -262134 -430867 0
13110 -244311 -348330 -625203 -574630 -244425 -398789 0
13111 -250828 -305503 -651953 -616322 -250951 -341010 1
13112 -258587 -295960 -667533 -662104 -258659 -301316 1
13113 -271846 -393555 -660855 -585733 -273745 -466779 0
13114 -261976 -380809 -638842 -585040 -263351 -433235 0
13115 -245730 -350626 -628172 -578684 -247282 -398562 0
13116 -251186 -316150 -651042 -618261 -252538 -347579 1
13117 -261180 -298934 -668647 -663459 -261190 -304112 1
13118 -272321 -403715 -665427 -586470 -276892 -478102 0
13119 -262646 -386389 -645055 -588815 -266524 -438750 0
13120 -248347 -358500 -635135 -588271 -252505 -401206 0
13121 -253139 -330413 -651114 -622485 -256258 -355924 1
13122 -262846 -312260 -669042 -664662 -263593 -315894 1
13123 -272197 -412596 -669045 -584451 -279480 -489906 0
13124 -262105 -389577 -650182 -590062 -268897 -442906 0
13125 -254180 -362468 -638795 -594254 -260230 -400958 0
13126 -259870 -336328 -649221 -624576 -263706 -357136 1
13127 -266787 -319776 -666457 -662921 -268148 -321950 1
13128 -274791 -427708 -674855 -583790 -287588 -505976 0
13129 -263740 -399297 -656382 -591515 -277493 -450411 0
13130 -259772 -371041 -645400 -601474 -273282 -401456 1
13131 -264689 -342906 -650394 -628373 -276423 -353193 1
13132 -271914 -324902 -666009 -663126 -280124 -319575 1
13133 -270785 -450150 -668186 -577110 -290262 -521749 1
13134 -260522 -421720 -647906 -583590 -283582 -462975 1
13135 -257285 -395200 -632842 -592136 -283096 -410094 1
13136 -256754 -370339 -633062 -613713 -285603 -360840 1
13137 -258727 -354201 -645612 -643090 -288961 -326489 1
13138 -269469 -484096 -668237 -580998 -292200 -548604 1
13139 -258301 -458742 -648144 -586555 -286523 -492110 1
13140 -251364 -435730 -632228 -594424 -285261 -439637 1
13141 -246041 -415962 -626711 -609445 -286821 -392448 1
13142 -243447 -402910 -629337 -627078 -289497 -359119 1
13143 -270621 -522555 -675112 -593155 -293071 -582061 1
13144 -259578 -501540 -660181 -600608 -287995 -532695 1
13145 -250040 -482134 -646502 -610192 -284984 -483501 1
13146 -243880 -465892 -636252 -620582 -285438 -440003 1
13147 -240988 -455480 -631524 -629562 -287164 -411266 1
13148 -270432 -557053 -676865 -603465 -289459 -611426 0
13149 -261294 -541846 -665282 -609969 -286046 -572408 1
13150 -252449 -528366 -653929 -619889 -283397 -531459 1
